Year,Circuit,OfficialName,Class,RiderName,Position
2021,GP dell'Algarve,Portimao,MotoGP,Brad Binder,19
2021,GP dell'Algarve,Portimao,MotoGP,Takaaki Nakagami,22
2021,GP dell'Algarve,Portimao,MotoGP,Luca Marini,12
2021,GP dell'Algarve,Portimao,MotoGP,Valentino Rossi,16
2021,GP dell'Algarve,Portimao,MotoGP,Andrea Dovizioso,21
2021,GP dell'Algarve,Portimao,MotoGP,Stefan Bradl,20
2021,GP dell'Algarve,Portimao,MotoGP,Maverick Viñales,18
2021,GP dell'Algarve,Portimao,MotoGP,Franco Morbidelli,9
2021,GP dell'Algarve,Portimao,MotoGP,Miguel Oliveira,17
2021,GP dell'Algarve,Portimao,MotoGP,Iker Lecuona,10
2021,GP dell'Algarve,Portimao,MotoGP,Fabio Quartararo,7
2021,GP dell'Algarve,Portimao,MotoGP,Aleix Espargaro,14
2021,GP dell'Algarve,Portimao,MotoGP,Danilo Petrucci,15
2021,GP della Comunità Valenciana,Valencia,MotoGP,Francesco Bagnaia,2
2021,GP della Comunità Valenciana,Valencia,MotoGP,Jorge Martin,1
2021,GP della Comunità Valenciana,Valencia,MotoGP,Jack Miller,3
2021,GP della Comunità Valenciana,Valencia,MotoGP,Joan Mir,4
2021,GP della Comunità Valenciana,Valencia,MotoGP,Fabio Quartararo,8
2021,GP della Comunità Valenciana,Valencia,MotoGP,Johann Zarco,5
2021,GP della Comunità Valenciana,Valencia,MotoGP,Brad Binder,7
2021,GP della Comunità Valenciana,Valencia,MotoGP,Enea Bastianini,18
2021,GP della Comunità Valenciana,Valencia,MotoGP,Aleix Espargaro,12
2021,GP della Comunità Valenciana,Valencia,MotoGP,Valentino Rossi,10
2021,GP della Comunità Valenciana,Valencia,MotoGP,Franco Morbidelli,11
2021,GP della Comunità Valenciana,Valencia,MotoGP,Andrea Dovizioso,13
2021,GP della Comunità Valenciana,Valencia,MotoGP,Alex Marquez,19
2021,GP della Comunità Valenciana,Valencia,MotoGP,Miguel Oliveira,20
2021,GP della Comunità Valenciana,Valencia,MotoGP,Iker Lecuona,15
2021,GP della Comunità Valenciana,Valencia,MotoGP,Maverick Viñales,14
2021,GP della Comunità Valenciana,Valencia,MotoGP,Luca Marini,17
2021,GP della Comunità Valenciana,Valencia,MotoGP,Danilo Petrucci,16
2021,GP della Comunità Valenciana,Valencia,MotoGP,Alex Rins,6
2021,GP della Comunità Valenciana,Valencia,MotoGP,Takaaki Nakagami,9
2022,GP del Qatar,Lusail,MotoGP,Enea Bastianini,2
2022,GP del Qatar,Lusail,MotoGP,Brad Binder,7
2022,GP del Qatar,Lusail,MotoGP,Pol Espargaro,6
2022,GP del Qatar,Lusail,MotoGP,Aleix Espargaro,5
2022,GP del Qatar,Lusail,MotoGP,Marc Marquez,3
2022,GP del Qatar,Lusail,MotoGP,Joan Mir,8
2022,GP del Qatar,Lusail,MotoGP,Alex Rins,10
2022,GP del Qatar,Lusail,MotoGP,Johann Zarco,13
2022,GP del Qatar,Lusail,MotoGP,Fabio Quartararo,11
2022,GP del Qatar,Lusail,MotoGP,Takaaki Nakagami,16
2022,GP del Qatar,Lusail,MotoGP,Franco Morbidelli,12
2022,GP del Qatar,Lusail,MotoGP,Maverick Viñales,19
2022,GP del Qatar,Lusail,MotoGP,Luca Marini,17
2022,GP del Qatar,Lusail,MotoGP,Andrea Dovizioso,20
2022,GP del Qatar,Lusail,MotoGP,Remy Gardner,22
2022,GP del Qatar,Lusail,MotoGP,Darryn Binder,24
2022,GP del Qatar,Lusail,MotoGP,Fabio Di Giannantonio,21
2022,GP del Qatar,Lusail,MotoGP,Raúl Fernandez,23
2022,GP del Qatar,Lusail,MotoGP,Jorge Martin,1
2022,GP del Qatar,Lusail,MotoGP,Francesco Bagnaia,9
2022,GP del Qatar,Lusail,MotoGP,Miguel Oliveira,14
2022,GP del Qatar,Lusail,MotoGP,Alex Marquez,18
2022,GP del Qatar,Lusail,MotoGP,Marco Bezzecchi,15
2022,GP del Qatar,Lusail,MotoGP,Jack Miller,4
2022,GP dell'Indonesia,Mandalika,MotoGP,Miguel Oliveira,7
2022,GP dell'Indonesia,Mandalika,MotoGP,Fabio Quartararo,1
2022,GP dell'Indonesia,Mandalika,MotoGP,Johann Zarco,3
2022,GP dell'Indonesia,Mandalika,MotoGP,Jack Miller,9
2022,GP dell'Indonesia,Mandalika,MotoGP,Alex Rins,8
2022,GP dell'Indonesia,Mandalika,MotoGP,Joan Mir,18
2022,GP dell'Indonesia,Mandalika,MotoGP,Franco Morbidelli,15
2022,GP dell'Indonesia,Mandalika,MotoGP,Brad Binder,4
2022,GP dell'Indonesia,Mandalika,MotoGP,Aleix Espargaro,10
2022,GP dell'Indonesia,Mandalika,MotoGP,Darryn Binder,23
2022,GP dell'Indonesia,Mandalika,MotoGP,Enea Bastianini,5
2022,GP dell'Indonesia,Mandalika,MotoGP,Pol Espargaro,16
2022,GP dell'Indonesia,Mandalika,MotoGP,Alex Marquez,19
2022,GP dell'Indonesia,Mandalika,MotoGP,Luca Marini,12
2022,GP dell'Indonesia,Mandalika,MotoGP,Francesco Bagnaia,6
2022,GP dell'Indonesia,Mandalika,MotoGP,Maverick Viñales,20
2022,GP dell'Indonesia,Mandalika,MotoGP,Raúl Fernandez,21
2022,GP dell'Indonesia,Mandalika,MotoGP,Fabio Di Giannantonio,11
2022,GP dell'Indonesia,Mandalika,MotoGP,Takaaki Nakagami,24
2022,GP dell'Indonesia,Mandalika,MotoGP,Marco Bezzecchi,13
2022,GP dell'Indonesia,Mandalika,MotoGP,Remy Gardner,22
2022,GP dell'Indonesia,Mandalika,MotoGP,Jorge Martin,2
2022,GP dell'Indonesia,Mandalika,MotoGP,Andrea Dovizioso,17
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Aleix Espargaro,1
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Jorge Martin,2
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Alex Rins,7
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Joan Mir,8
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Francesco Bagnaia,13
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Brad Binder,11
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Maverick Viñales,5
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Fabio Quartararo,6
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Marco Bezzecchi,17
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Enea Bastianini,12
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Luca Marini,3
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Takaaki Nakagami,10
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Miguel Oliveira,16
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Jack Miller,14
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Alex Marquez,19
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Raúl Fernandez,21
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Remy Gardner,22
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Darryn Binder,23
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Stefan Bradl,24
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Andrea Dovizioso,18
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Fabio Di Giannantonio,20
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Pol Espargaro,4
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Franco Morbidelli,15
2022,GP d'Argentina,Termas de Rio Hondo,MotoGP,Johann Zarco,9
2022,GP delle Americhe,Americhe,MotoGP,Enea Bastianini,5
2022,GP delle Americhe,Americhe,MotoGP,Alex Rins,7
2022,GP delle Americhe,Americhe,MotoGP,Jack Miller,2
2022,GP delle Americhe,Americhe,MotoGP,Joan Mir,8
2022,GP delle Americhe,Americhe,MotoGP,Francesco Bagnaia,3
2022,GP delle Americhe,Americhe,MotoGP,Marc Marquez,9
2022,GP delle Americhe,Americhe,MotoGP,Fabio Quartararo,6
2022,GP delle Americhe,Americhe,MotoGP,Jorge Martin,1
2022,GP delle Americhe,Americhe,MotoGP,Johann Zarco,4
2022,GP delle Americhe,Americhe,MotoGP,Maverick Viñales,14
2022,GP delle Americhe,Americhe,MotoGP,Aleix Espargaro,13
2022,GP delle Americhe,Americhe,MotoGP,Brad Binder,17
2022,GP delle Americhe,Americhe,MotoGP,Pol Espargaro,12
2022,GP delle Americhe,Americhe,MotoGP,Takaaki Nakagami,10
2022,GP delle Americhe,Americhe,MotoGP,Andrea Dovizioso,15
2022,GP delle Americhe,Americhe,MotoGP,Franco Morbidelli,19
2022,GP delle Americhe,Americhe,MotoGP,Luca Marini,11
2022,GP delle Americhe,Americhe,MotoGP,Miguel Oliveira,20
2022,GP delle Americhe,Americhe,MotoGP,Raúl Fernandez,21
2022,GP delle Americhe,Americhe,MotoGP,Remy Gardner,22
2022,GP delle Americhe,Americhe,MotoGP,Fabio Di Giannantonio,18
2022,GP delle Americhe,Americhe,MotoGP,Darryn Binder,24
2022,GP delle Americhe,Americhe,MotoGP,Alex Marquez,23
2022,GP delle Americhe,Americhe,MotoGP,Marco Bezzecchi,16
2022,GP del Portogallo,Portimao,MotoGP,Fabio Quartararo,5
2022,GP del Portogallo,Portimao,MotoGP,Johann Zarco,1
2022,GP del Portogallo,Portimao,MotoGP,Aleix Espargaro,3
2022,GP del Portogallo,Portimao,MotoGP,Alex Rins,23
2022,GP del Portogallo,Portimao,MotoGP,Miguel Oliveira,11
2022,GP del Portogallo,Portimao,MotoGP,Marc Marquez,9
2022,GP del Portogallo,Portimao,MotoGP,Alex Marquez,7
2022,GP del Portogallo,Portimao,MotoGP,Francesco Bagnaia,25
2022,GP del Portogallo,Portimao,MotoGP,Pol Espargaro,10
2022,GP del Portogallo,Portimao,MotoGP,Maverick Viñales,14
2022,GP del Portogallo,Portimao,MotoGP,Andrea Dovizioso,16
2022,GP del Portogallo,Portimao,MotoGP,Luca Marini,8
2022,GP del Portogallo,Portimao,MotoGP,Franco Morbidelli,19
2022,GP del Portogallo,Portimao,MotoGP,Remy Gardner,20
2022,GP del Portogallo,Portimao,MotoGP,Marco Bezzecchi,6
2022,GP del Portogallo,Portimao,MotoGP,Takaaki Nakagami,17
2022,GP del Portogallo,Portimao,MotoGP,Darryn Binder,22
2022,GP del Portogallo,Portimao,MotoGP,Lorenzo Savadori,21
2022,GP del Portogallo,Portimao,MotoGP,Fabio Di Giannantonio,15
2022,GP del Portogallo,Portimao,MotoGP,Joan Mir,2
2022,GP del Portogallo,Portimao,MotoGP,Jack Miller,4
2022,GP del Portogallo,Portimao,MotoGP,Brad Binder,12
2022,GP del Portogallo,Portimao,MotoGP,Enea Bastianini,18
2022,GP del Portogallo,Portimao,MotoGP,Jorge Martin,13
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Francesco Bagnaia,1
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Fabio Quartararo,2
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Aleix Espargaro,3
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Marc Marquez,5
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Jack Miller,4
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Joan Mir,9
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Takaaki Nakagami,7
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Enea Bastianini,11
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Marco Bezzecchi,8
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Brad Binder,15
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Pol Espargaro,13
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Miguel Oliveira,21
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Alex Marquez,22
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Maverick Viñales,12
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Franco Morbidelli,16
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Luca Marini,19
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Andrea Dovizioso,23
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Fabio Di Giannantonio,17
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Alex Rins,14
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Remy Gardner,18
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Lorenzo Savadori,24
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Jorge Martin,10
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Stefan Bradl,20
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Johann Zarco,6
2022,GP di Spagna,Jerez de la Frontera,MotoGP,Darryn Binder,25
2022,GP di Francia,Le Mans,MotoGP,Enea Bastianini,5
2022,GP di Francia,Le Mans,MotoGP,Jack Miller,2
2022,GP di Francia,Le Mans,MotoGP,Aleix Espargaro,3
2022,GP di Francia,Le Mans,MotoGP,Fabio Quartararo,4
2022,GP di Francia,Le Mans,MotoGP,Johann Zarco,9
2022,GP di Francia,Le Mans,MotoGP,Marc Marquez,10
2022,GP di Francia,Le Mans,MotoGP,Takaaki Nakagami,12
2022,GP di Francia,Le Mans,MotoGP,Brad Binder,18
2022,GP di Francia,Le Mans,MotoGP,Luca Marini,15
2022,GP di Francia,Le Mans,MotoGP,Maverick Viñales,14
2022,GP di Francia,Le Mans,MotoGP,Pol Espargaro,11
2022,GP di Francia,Le Mans,MotoGP,Marco Bezzecchi,13
2022,GP di Francia,Le Mans,MotoGP,Fabio Di Giannantonio,16
2022,GP di Francia,Le Mans,MotoGP,Alex Marquez,21
2022,GP di Francia,Le Mans,MotoGP,Franco Morbidelli,19
2022,GP di Francia,Le Mans,MotoGP,Andrea Dovizioso,20
2022,GP di Francia,Le Mans,MotoGP,Darryn Binder,23
2022,GP di Francia,Le Mans,MotoGP,Miguel Oliveira,17
2022,GP di Francia,Le Mans,MotoGP,Francesco Bagnaia,1
2022,GP di Francia,Le Mans,MotoGP,Jorge Martin,8
2022,GP di Francia,Le Mans,MotoGP,Joan Mir,6
2022,GP di Francia,Le Mans,MotoGP,Raúl Fernandez,24
2022,GP di Francia,Le Mans,MotoGP,Alex Rins,7
2022,GP di Francia,Le Mans,MotoGP,Remy Gardner,22
2022,GP d'Italia,Mugello,MotoGP,Francesco Bagnaia,5
2022,GP d'Italia,Mugello,MotoGP,Fabio Quartararo,6
2022,GP d'Italia,Mugello,MotoGP,Aleix Espargaro,7
2022,GP d'Italia,Mugello,MotoGP,Johann Zarco,4
2022,GP d'Italia,Mugello,MotoGP,Marco Bezzecchi,2
2022,GP d'Italia,Mugello,MotoGP,Luca Marini,3
2022,GP d'Italia,Mugello,MotoGP,Brad Binder,16
2022,GP d'Italia,Mugello,MotoGP,Takaaki Nakagami,8
2022,GP d'Italia,Mugello,MotoGP,Miguel Oliveira,15
2022,GP d'Italia,Mugello,MotoGP,Marc Marquez,11
2022,GP d'Italia,Mugello,MotoGP,Fabio Di Giannantonio,1
2022,GP d'Italia,Mugello,MotoGP,Maverick Viñales,24
2022,GP d'Italia,Mugello,MotoGP,Jorge Martin,14
2022,GP d'Italia,Mugello,MotoGP,Alex Marquez,18
2022,GP d'Italia,Mugello,MotoGP,Jack Miller,12
2022,GP d'Italia,Mugello,MotoGP,Darryn Binder,20
2022,GP d'Italia,Mugello,MotoGP,Franco Morbidelli,23
2022,GP d'Italia,Mugello,MotoGP,Michele Pirro,13
2022,GP d'Italia,Mugello,MotoGP,Remy Gardner,19
2022,GP d'Italia,Mugello,MotoGP,Andrea Dovizioso,26
2022,GP d'Italia,Mugello,MotoGP,Raúl Fernandez,25
2022,GP d'Italia,Mugello,MotoGP,Lorenzo Savadori,22
2022,GP d'Italia,Mugello,MotoGP,Enea Bastianini,10
2022,GP d'Italia,Mugello,MotoGP,Alex Rins,21
2022,GP d'Italia,Mugello,MotoGP,Joan Mir,17
2022,GP d'Italia,Mugello,MotoGP,Pol Espargaro,9
2022,GP di Catalogna,Catalogna,MotoGP,Fabio Quartararo,3
2022,GP di Catalogna,Catalogna,MotoGP,Jorge Martin,6
2022,GP di Catalogna,Catalogna,MotoGP,Johann Zarco,4
2022,GP di Catalogna,Catalogna,MotoGP,Joan Mir,17
2022,GP di Catalogna,Catalogna,MotoGP,Aleix Espargaro,1
2022,GP di Catalogna,Catalogna,MotoGP,Luca Marini,9
2022,GP di Catalogna,Catalogna,MotoGP,Maverick Viñales,8
2022,GP di Catalogna,Catalogna,MotoGP,Brad Binder,15
2022,GP di Catalogna,Catalogna,MotoGP,Miguel Oliveira,16
2022,GP di Catalogna,Catalogna,MotoGP,Alex Marquez,25
2022,GP di Catalogna,Catalogna,MotoGP,Remy Gardner,20
2022,GP di Catalogna,Catalogna,MotoGP,Darryn Binder,23
2022,GP di Catalogna,Catalogna,MotoGP,Franco Morbidelli,18
2022,GP di Catalogna,Catalogna,MotoGP,Jack Miller,11
2022,GP di Catalogna,Catalogna,MotoGP,Raúl Fernandez,24
2022,GP di Catalogna,Catalogna,MotoGP,Michele Pirro,22
2022,GP di Catalogna,Catalogna,MotoGP,Pol Espargaro,10
2022,GP di Catalogna,Catalogna,MotoGP,Andrea Dovizioso,19
2022,GP di Catalogna,Catalogna,MotoGP,Fabio Di Giannantonio,5
2022,GP di Catalogna,Catalogna,MotoGP,Enea Bastianini,14
2022,GP di Catalogna,Catalogna,MotoGP,Marco Bezzecchi,13
2022,GP di Catalogna,Catalogna,MotoGP,Francesco Bagnaia,2
2022,GP di Catalogna,Catalogna,MotoGP,Alex Rins,7
2022,GP di Catalogna,Catalogna,MotoGP,Takaaki Nakagami,12
2022,GP di Catalogna,Catalogna,MotoGP,Stefan Bradl,21
2022,GP di Germania,Sachsenring,MotoGP,Fabio Quartararo,2
2022,GP di Germania,Sachsenring,MotoGP,Johann Zarco,3
2022,GP di Germania,Sachsenring,MotoGP,Jack Miller,6
2022,GP di Germania,Sachsenring,MotoGP,Aleix Espargaro,4
2022,GP di Germania,Sachsenring,MotoGP,Luca Marini,7
2022,GP di Germania,Sachsenring,MotoGP,Jorge Martin,8
2022,GP di Germania,Sachsenring,MotoGP,Brad Binder,15
2022,GP di Germania,Sachsenring,MotoGP,Fabio Di Giannantonio,5
2022,GP di Germania,Sachsenring,MotoGP,Miguel Oliveira,14
2022,GP di Germania,Sachsenring,MotoGP,Enea Bastianini,17
2022,GP di Germania,Sachsenring,MotoGP,Marco Bezzecchi,11
2022,GP di Germania,Sachsenring,MotoGP,Raúl Fernandez,22
2022,GP di Germania,Sachsenring,MotoGP,Franco Morbidelli,20
2022,GP di Germania,Sachsenring,MotoGP,Andrea Dovizioso,19
2022,GP di Germania,Sachsenring,MotoGP,Remy Gardner,21
2022,GP di Germania,Sachsenring,MotoGP,Stefan Bradl,18
2022,GP di Germania,Sachsenring,MotoGP,Pol Espargaro,13
2022,GP di Germania,Sachsenring,MotoGP,Maverick Viñales,9
2022,GP di Germania,Sachsenring,MotoGP,Takaaki Nakagami,10
2022,GP di Germania,Sachsenring,MotoGP,Alex Marquez,16
2022,GP di Germania,Sachsenring,MotoGP,Darryn Binder,23
2022,GP di Germania,Sachsenring,MotoGP,Francesco Bagnaia,1
2022,GP di Germania,Sachsenring,MotoGP,Joan Mir,12
2022,GP d'Olanda,Assen,MotoGP,Francesco Bagnaia,1
2022,GP d'Olanda,Assen,MotoGP,Marco Bezzecchi,4
2022,GP d'Olanda,Assen,MotoGP,Maverick Viñales,11
2022,GP d'Olanda,Assen,MotoGP,Aleix Espargaro,5
2022,GP d'Olanda,Assen,MotoGP,Brad Binder,10
2022,GP d'Olanda,Assen,MotoGP,Jack Miller,6
2022,GP d'Olanda,Assen,MotoGP,Jorge Martin,3
2022,GP d'Olanda,Assen,MotoGP,Joan Mir,14
2022,GP d'Olanda,Assen,MotoGP,Miguel Oliveira,8
2022,GP d'Olanda,Assen,MotoGP,Alex Rins,9
2022,GP d'Olanda,Assen,MotoGP,Enea Bastianini,16
2022,GP d'Olanda,Assen,MotoGP,Takaaki Nakagami,12
2022,GP d'Olanda,Assen,MotoGP,Johann Zarco,7
2022,GP d'Olanda,Assen,MotoGP,Fabio Di Giannantonio,15
2022,GP d'Olanda,Assen,MotoGP,Alex Marquez,21
2022,GP d'Olanda,Assen,MotoGP,Andrea Dovizioso,17
2022,GP d'Olanda,Assen,MotoGP,Luca Marini,13
2022,GP d'Olanda,Assen,MotoGP,Stefan Bradl,18
2022,GP d'Olanda,Assen,MotoGP,Remy Gardner,19
2022,GP d'Olanda,Assen,MotoGP,Lorenzo Savadori,22
2022,GP d'Olanda,Assen,MotoGP,Raúl Fernandez,23
2022,GP d'Olanda,Assen,MotoGP,Fabio Quartararo,2
2022,GP d'Olanda,Assen,MotoGP,Darryn Binder,24
2022,GP d'Olanda,Assen,MotoGP,Franco Morbidelli,20
2022,GP di Gran Bretagna,Silverstone,MotoGP,Francesco Bagnaia,5
2022,GP di Gran Bretagna,Silverstone,MotoGP,Maverick Viñales,2
2022,GP di Gran Bretagna,Silverstone,MotoGP,Jack Miller,3
2022,GP di Gran Bretagna,Silverstone,MotoGP,Enea Bastianini,8
2022,GP di Gran Bretagna,Silverstone,MotoGP,Jorge Martin,9
2022,GP di Gran Bretagna,Silverstone,MotoGP,Miguel Oliveira,13
2022,GP di Gran Bretagna,Silverstone,MotoGP,Alex Rins,11
2022,GP di Gran Bretagna,Silverstone,MotoGP,Fabio Quartararo,4
2022,GP di Gran Bretagna,Silverstone,MotoGP,Aleix Espargaro,6
2022,GP di Gran Bretagna,Silverstone,MotoGP,Marco Bezzecchi,7
2022,GP di Gran Bretagna,Silverstone,MotoGP,Brad Binder,14
2022,GP di Gran Bretagna,Silverstone,MotoGP,Luca Marini,10
2022,GP di Gran Bretagna,Silverstone,MotoGP,Takaaki Nakagami,20
2022,GP di Gran Bretagna,Silverstone,MotoGP,Pol Espargaro,18
2022,GP di Gran Bretagna,Silverstone,MotoGP,Franco Morbidelli,19
2022,GP di Gran Bretagna,Silverstone,MotoGP,Andrea Dovizioso,24
2022,GP di Gran Bretagna,Silverstone,MotoGP,Alex Marquez,17
2022,GP di Gran Bretagna,Silverstone,MotoGP,Remy Gardner,16
2022,GP di Gran Bretagna,Silverstone,MotoGP,Stefan Bradl,21
2022,GP di Gran Bretagna,Silverstone,MotoGP,Darryn Binder,23
2022,GP di Gran Bretagna,Silverstone,MotoGP,Raúl Fernandez,22
2022,GP di Gran Bretagna,Silverstone,MotoGP,Fabio Di Giannantonio,15
2022,GP di Gran Bretagna,Silverstone,MotoGP,Joan Mir,12
2022,GP di Gran Bretagna,Silverstone,MotoGP,Johann Zarco,1
2022,GP d'Austria,Red Bull Ring,MotoGP,Francesco Bagnaia,2
2022,GP d'Austria,Red Bull Ring,MotoGP,Fabio Quartararo,5
2022,GP d'Austria,Red Bull Ring,MotoGP,Jack Miller,3
2022,GP d'Austria,Red Bull Ring,MotoGP,Luca Marini,13
2022,GP d'Austria,Red Bull Ring,MotoGP,Johann Zarco,6
2022,GP d'Austria,Red Bull Ring,MotoGP,Aleix Espargaro,9
2022,GP d'Austria,Red Bull Ring,MotoGP,Brad Binder,12
2022,GP d'Austria,Red Bull Ring,MotoGP,Alex Rins,11
2022,GP d'Austria,Red Bull Ring,MotoGP,Marco Bezzecchi,20
2022,GP d'Austria,Red Bull Ring,MotoGP,Jorge Martin,4
2022,GP d'Austria,Red Bull Ring,MotoGP,Fabio Di Giannantonio,10
2022,GP d'Austria,Red Bull Ring,MotoGP,Miguel Oliveira,17
2022,GP d'Austria,Red Bull Ring,MotoGP,Maverick Viñales,7
2022,GP d'Austria,Red Bull Ring,MotoGP,Alex Marquez,25
2022,GP d'Austria,Red Bull Ring,MotoGP,Andrea Dovizioso,19
2022,GP d'Austria,Red Bull Ring,MotoGP,Pol Espargaro,15
2022,GP d'Austria,Red Bull Ring,MotoGP,Stefan Bradl,18
2022,GP d'Austria,Red Bull Ring,MotoGP,Raúl Fernandez,23
2022,GP d'Austria,Red Bull Ring,MotoGP,Lorenzo Savadori,24
2022,GP d'Austria,Red Bull Ring,MotoGP,Remy Gardner,22
2022,GP d'Austria,Red Bull Ring,MotoGP,Franco Morbidelli,16
2022,GP d'Austria,Red Bull Ring,MotoGP,Darryn Binder,21
2022,GP d'Austria,Red Bull Ring,MotoGP,Takaaki Nakagami,14
2022,GP d'Austria,Red Bull Ring,MotoGP,Enea Bastianini,1
2022,GP d'Austria,Red Bull Ring,MotoGP,Joan Mir,8
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Francesco Bagnaia,5
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Enea Bastianini,2
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Maverick Viñales,4
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Luca Marini,7
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Fabio Quartararo,8
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Aleix Espargaro,9
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Alex Rins,12
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Brad Binder,15
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Jorge Martin,13
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Alex Marquez,16
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Miguel Oliveira,10
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Andrea Dovizioso,18
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Raúl Fernandez,25
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Stefan Bradl,20
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Takaaki Nakagami,22
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Darryn Binder,21
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Marco Bezzecchi,3
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Jack Miller,1
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Remy Gardner,24
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Fabio Di Giannantonio,14
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Kazuki Watanabe[5],23
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Franco Morbidelli,11
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Johann Zarco,6
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Michele Pirro,17
2022,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Pol Espargaro,19
2022,GP d'Aragona,Motorland,MotoGP,Enea Bastianini,3
2022,GP d'Aragona,Motorland,MotoGP,Francesco Bagnaia,1
2022,GP d'Aragona,Motorland,MotoGP,Aleix Espargaro,4
2022,GP d'Aragona,Motorland,MotoGP,Brad Binder,10
2022,GP d'Aragona,Motorland,MotoGP,Jack Miller,2
2022,GP d'Aragona,Motorland,MotoGP,Jorge Martin,8
2022,GP d'Aragona,Motorland,MotoGP,Luca Marini,14
2022,GP d'Aragona,Motorland,MotoGP,Johann Zarco,5
2022,GP d'Aragona,Motorland,MotoGP,Alex Rins,9
2022,GP d'Aragona,Motorland,MotoGP,Marco Bezzecchi,7
2022,GP d'Aragona,Motorland,MotoGP,Miguel Oliveira,11
2022,GP d'Aragona,Motorland,MotoGP,Alex Marquez,17
2022,GP d'Aragona,Motorland,MotoGP,Maverick Viñales,16
2022,GP d'Aragona,Motorland,MotoGP,Cal Crutchlow,19
